Designator,Val,Package,Mid X,Mid Y,Layer,Rotation
C1,100n CAP-VS,C_0402_1005Metric,81.5,-78.2,top,90.0
C15,100n at U1.A,C_0402_1005Metric,56.0,-99.0,top,0.0
C16,2u2 EN delay,C_0603_1608Metric,75.0,-91.5,top,0.0
C2,100n VS-GND,C_0402_1005Metric,82.0,-83.0,top,90.0
C20,100n sw in,C_0402_1005Metric,121.2,-65.4,top,0.0
C21,100n sw in,C_0402_1005Metric,122.0,-83.5,top,0.0
C22,100n sw in,C_0402_1005Metric,122.0,-101.0,top,0.0
C3,47n HGATE dv/dt,C_0402_1005Metric,82.0,-88.0,top,90.0
C30,22u port,C_1206_3216Metric,127.5,-71.5,top,0.0
C31,22u port,C_1206_3216Metric,127.5,-89.0,top,0.0
C32,22u port,C_1206_3216Metric,127.5,-106.5,top,0.0
C33,22u port,C_1206_3216Metric,120.0,-67.5,top,0.0
C34,22u port,C_1206_3216Metric,123.9,-58.4,top,0.0
CA1,47n SS (4ms),C_0402_1005Metric,60.7,-53.9,top,0.0
CA10,1n2 CC3,C_0402_1005Metric,72.5,-60.9,top,0.0
CA2,2u2 VCC,C_0603_1608Metric,73.0,-52.5,top,0.0
CA3,100n BST,C_0402_1005Metric,60.0,-55.3,top,0.0
CA4,18p CILIM,C_0402_1005Metric,72.5,-55.3,top,0.0
CA51,10u 50V X7R,C_1210_3225Metric,90.5,-68.5,top,90.0
CA52,10u 50V X7R,C_1210_3225Metric,95.5,-68.5,top,90.0
CA53,10u 50V X7R,C_1210_3225Metric,100.5,-68.5,top,90.0
CA61,47u 10V X7R,C_1210_3225Metric,114.5,-54.0,top,90.0
CA62,47u 10V X7R,C_1210_3225Metric,118.5,-54.0,top,90.0
CA63,47u 10V X7R,C_1210_3225Metric,114.5,-60.0,top,90.0
CA64,47u 10V X7R,C_1210_3225Metric,118.5,-60.0,top,90.0
CA7,220u poly 25mR,CP_Elec_6.3x5.9,112.0,-68.3,top,0.0
CA8,8n2 CC1,C_0402_1005Metric,60.0,-60.9,top,0.0
CA9,39p CC2,C_0402_1005Metric,60.7,-62.3,top,0.0
CB1,47n SS (4ms),C_0402_1005Metric,64.5,-96.0,top,0.0
CB10,1n2 CC3,C_0402_1005Metric,69.0,-104.4,top,0.0
CB2,2u2 VCC,C_0603_1608Metric,69.0,-96.0,top,0.0
CB3,100n BST,C_0402_1005Metric,60.0,-98.8,top,0.0
CB4,18p CILIM,C_0402_1005Metric,69.0,-98.8,top,0.0
CB51,10u 50V X7R,C_1210_3225Metric,90.5,-88.5,top,90.0
CB52,10u 50V X7R,C_1210_3225Metric,95.5,-88.5,top,90.0
CB53,10u 50V X7R,C_1210_3225Metric,100.5,-88.5,top,90.0
CB61,47u 10V X7R,C_1210_3225Metric,114.5,-95.0,top,90.0
CB62,47u 10V X7R,C_1210_3225Metric,118.5,-95.0,top,90.0
CB63,47u 10V X7R,C_1210_3225Metric,114.5,-100.5,top,90.0
CB64,47u 10V X7R,C_1210_3225Metric,118.5,-100.5,top,90.0
CB7,220u poly 25mR,CP_Elec_6.3x5.9,117.0,-88.7,top,180.0
CB8,8n2 CC1,C_0402_1005Metric,60.0,-104.4,top,0.0
CB9,39p CC2,C_0402_1005Metric,64.5,-104.4,top,0.0
CE1,100u hybrid 35V,CP_Elec_8x10,88.0,-76.5,top,180.0
D1,SMBJ16A,D_SMB,54.9,-94.5,top,0.0
D2,SMBJ5.0A,D_SMB,105.9,-106.5,top,0.0
D3,SMBJ5.0A,D_SMB,119.1,-74.6,top,0.0
D4,green 5V_A,LED_0805_2012Metric,137.5,-92.2,top,0.0
D5,green 5V_C,LED_0805_2012Metric,137.5,-74.8,top,0.0
F1,15A ATO,FuseHolder_ATO_FLR_EdgeTrim,66.0,-66.0,top,90.0
J1,XT60_BATT,XT60PW-M_EdgeTrim,57.6,-80.0,top,90.0
J2,USB-A 2.5A,USB_A_CNCTech_1001-011-01101_Horizontal,144.5,-66.0,top,0.0
J3,USB-A 2.5A,USB_A_CNCTech_1001-011-01101_Horizontal,144.5,-83.5,top,0.0
J4,USB-A 2.5A,USB_A_CNCTech_1001-011-01101_Horizontal,144.5,-101.0,top,0.0
J5,USB4105-GF-A,USB_C_Receptacle_GCT_USB4105-xx-A_16P_TopMnt_Horizontal,134.0,-53.2,top,180.0
LA1,MWSA1005S-3R3 16A,L_Sunlord_MWSA1005S,103.0,-58.0,top,0.0
LB1,MWSA1005S-3R3 16A,L_Sunlord_MWSA1005S,103.0,-98.0,top,0.0
Q1,CSD18543Q3A diode,VSON-8_3.3x3.3mm_P0.65mm_NexFET,76.0,-74.0,top,270.0
Q2,CSD18543Q3A switch,VSON-8_3.3x3.3mm_P0.65mm_NexFET,76.0,-84.0,top,270.0
QA1,CSD18543Q3A HS,VSON-8_3.3x3.3mm_P0.65mm_NexFET,93.5,-55.0,top,270.0
QA2,CSD18543Q3A LS,VSON-8_3.3x3.3mm_P0.65mm_NexFET,93.5,-62.0,top,270.0
QB1,CSD18543Q3A HS,VSON-8_3.3x3.3mm_P0.65mm_NexFET,93.5,-95.0,top,270.0
QB2,CSD18543Q3A LS,VSON-8_3.3x3.3mm_P0.65mm_NexFET,93.5,-102.0,top,270.0
R1,887k ladder-top,R_0402_1005Metric,63.0,-91.5,top,0.0
R16,24k3 RILIM (2.51A),R_0402_1005Metric,122.0,-63.5,top,0.0
R17,24k3 RILIM (2.51A),R_0402_1005Metric,122.0,-81.0,top,0.0
R18,24k3 RILIM (2.51A),R_0402_1005Metric,122.0,-98.5,top,0.0
R19,10k Rp CC1 (3A adv),R_0402_1005Metric,124.5,-60.5,top,0.0
R2,52k3 ladder-mid (UVLO 9.33V),R_0402_1005Metric,67.0,-91.5,top,0.0
R20,10k Rp CC2 (3A adv),R_0402_1005Metric,124.5,-63.0,top,0.0
R21,20k PGOOD_A pu (5V_C),R_0402_1005Metric,77.5,-61.0,top,0.0
R22,1k LED-A,R_0402_1005Metric,133.8,-92.2,top,0.0
R23,1k LED-C,R_0402_1005Metric,133.8,-74.8,top,0.0
R3,82k5 ladder-bot (OV 15.25V),R_0402_1005Metric,71.0,-91.5,top,0.0
R33,20k seq div hi,R_0402_1005Metric,77.5,-63.5,top,0.0
R34,16k5 seq div lo,R_0402_1005Metric,77.5,-66.0,top,0.0
R4,100k EN-A hi (8.5V on),R_0402_1005Metric,77.5,-52.5,top,0.0
R5,16k5 EN-A lo (7.5V off),R_0402_1005Metric,77.5,-55.0,top,0.0
RA1,16k5 RT (606kHz),R_0402_1005Metric,60.0,-52.5,top,0.0
RA2,348R RILIM (wc 6.3A),R_0402_1005Metric,60.7,-56.7,top,0.0
RA3,20k RFB1,R_0402_1005Metric,60.0,-58.1,top,0.0
RA4,3k74 RFB2 (5.08V),R_0402_1005Metric,60.7,-59.5,top,0.0
RA5,13k RC1,R_0402_1005Metric,72.5,-58.1,top,0.0
RA6,4k64 RC2,R_0402_1005Metric,60.0,-63.7,top,0.0
RB1,16k5 RT (606kHz),R_0402_1005Metric,60.0,-96.0,top,0.0
RB2,432R RILIM (wc 7.8A),R_0402_1005Metric,64.5,-98.8,top,0.0
RB3,20k RFB1,R_0402_1005Metric,60.0,-101.6,top,0.0
RB4,3k74 RFB2 (5.08V),R_0402_1005Metric,64.5,-101.6,top,0.0
RB5,13k RC1,R_0402_1005Metric,69.0,-101.6,top,0.0
RB6,4k64 RC2,R_0402_1005Metric,60.0,-107.2,top,0.0
U1,LM74800-Q1,WSON-12_3x3_P0.5_LM74800DRR,68.0,-79.0,top,270.0
U2,LM5145 rail A,VQFN-20_3.5x4.5_P0.5_LM5145RGY,85.0,-58.0,top,270.0
U3,LM5145 rail B,VQFN-20_3.5x4.5_P0.5_LM5145RGY,85.0,-98.0,top,270.0
U4,TPS2557 2.5A,VSON-8-1EP_3x3mm_P0.65mm_EP1.65x2.4mm,127.0,-66.0,top,270.0
U5,TPS2557 2.5A,VSON-8-1EP_3x3mm_P0.65mm_EP1.65x2.4mm,127.0,-83.5,top,270.0
U6,TPS2557 2.5A,VSON-8-1EP_3x3mm_P0.65mm_EP1.65x2.4mm,127.0,-101.0,top,270.0
