Designator,Val,Package,Mid X,Mid Y,Layer,Rotation
C_AGG_DVDT,3.3nF,C_0603_1608Metric,54.5,-96.0,top,0.0
C_AGG_IN,100nF,C_0402_1005Metric,52.0,-96.0,top,0.0
C_AGG_TIMER,3.3nF,C_0603_1608Metric,56.0,-101.0,top,0.0
C_AND_DATA,100nF,C_0402_1005Metric,125.0,-84.0,top,0.0
C_AND_PWR,100nF,C_0402_1005Metric,109.0,-84.0,top,0.0
C_BST,100nF,C_0402_1005Metric,71.1,-91.0,top,90.0
C_BUCK_IN,10uF,C_0603_1608Metric,64.3,-91.0,top,180.0
C_BUCK_OUT1,22uF,C_1210_3225Metric,80.0,-89.0,top,0.0
C_BUCK_OUT2,22uF,C_1210_3225Metric,80.0,-94.0,top,0.0
C_CTRL_VDD,100nF,C_0402_1005Metric,74.0,-69.5,top,0.0
C_CTRL_VUSB,330nF,C_0402_1005Metric,80.3,-75.8,top,0.0
C_DATA1,100nF,C_0402_1005Metric,60.0,-38.5,top,0.0
C_DATA2,100nF,C_0402_1005Metric,85.0,-38.5,top,0.0
C_DATA3,100nF,C_0402_1005Metric,102.0,-38.5,top,0.0
C_DATA4,100nF,C_0402_1005Metric,124.5,-38.5,top,0.0
C_EXP_VDD,100nF,C_0402_1005Metric,116.0,-77.0,top,0.0
C_HUB_18,1uF,C_0402_1005Metric,93.25,-71.4,top,270.0
C_HUB_18PLL,1uF,C_0402_1005Metric,90.2,-58.4,top,90.0
C_HUB_A1,100nF,C_0402_1005Metric,87.0,-59.0,top,0.0
C_HUB_A2,100nF,C_0402_1005Metric,96.0,-55.0,top,0.0
C_HUB_A3,100nF,C_0402_1005Metric,96.0,-59.0,top,0.0
C_HUB_A4,100nF,C_0402_1005Metric,99.0,-59.0,top,0.0
C_HUB_A_BULK,1uF,C_0402_1005Metric,102.0,-62.0,top,0.0
C_HUB_CR_BULK,1uF,C_0402_1005Metric,102.0,-68.0,top,0.0
C_HUB_CR_HF,100nF,C_0402_1005Metric,102.0,-65.0,top,0.0
C_HUB_DD,100nF,C_0402_1005Metric,87.0,-71.0,top,0.0
C_HUB_PLL,100nF,C_0402_1005Metric,90.0,-71.0,top,0.0
C_HUB_RESET,1uF,C_0402_1005Metric,84.0,-70.0,top,0.0
C_PORT1_BULK,22uF,C_1210_3225Metric,54.5,-56.0,top,0.0
C_PORT1_HF,100nF,C_0402_1005Metric,52.0,-52.0,top,0.0
C_PORT2_BULK,22uF,C_1210_3225Metric,82.5,-56.0,top,0.0
C_PORT2_HF,100nF,C_0402_1005Metric,80.0,-52.0,top,0.0
C_PORT3_BULK,22uF,C_1210_3225Metric,110.5,-56.0,top,0.0
C_PORT3_HF,100nF,C_0402_1005Metric,108.0,-52.0,top,0.0
C_PORT4_BULK,22uF,C_1210_3225Metric,138.5,-56.0,top,0.0
C_PORT4_HF,100nF,C_0402_1005Metric,136.0,-52.0,top,0.0
C_PWR1_IN,100nF,C_0402_1005Metric,43.5,-54.0,top,0.0
C_PWR2_IN,100nF,C_0402_1005Metric,71.5,-54.0,top,0.0
C_PWR3_IN,100nF,C_0402_1005Metric,99.5,-54.0,top,0.0
C_PWR4_IN,100nF,C_0402_1005Metric,127.5,-54.0,top,0.0
C_PWR_CTRL_IN,100nF,C_0402_1005Metric,40.2,-72.0,top,0.0
C_PWR_CTRL_OUT,1uF,C_0402_1005Metric,50.0,-73.0,top,0.0
C_PWR_CTRL_OUT_HF,100nF,C_0402_1005Metric,50.0,-69.0,top,0.0
C_TRUNK_BULK,22uF,C_1210_3225Metric,64.0,-96.0,top,0.0
C_TRUNK_HF,100nF,C_0402_1005Metric,60.0,-96.0,top,0.0
C_TRUNK_USB,180uF,CP_Elec_6.3x5.8,62.0,-104.0,top,0.0
C_XTAL1,18pF,C_0402_1005Metric,86.0,-52.0,top,0.0
C_XTAL2,18pF,C_0402_1005Metric,88.5,-50.0,top,0.0
J_PORT1,C503996,KH-AF90DIP-112_Horizontal,51.499,-32.4,top,180.0
J_PORT2,C503996,KH-AF90DIP-112_Horizontal,79.499,-32.4,top,180.0
J_PORT3,C503996,KH-AF90DIP-112_Horizontal,107.499,-32.4,top,180.0
J_PORT4,C503996,KH-AF90DIP-112_Horizontal,135.499,-32.4,top,180.0
J_PWR,C3819953,Phoenix_1935161_PT_1p5_2_5p0_H,25.5,-95.5,top,90.0
J_UP,C86462,USB_B_TE_292304-1_Horizontal,31.845,-57.0,top,270.0
L_MAIN,C15269,Sunlord_SWPA4030S,74.1,-91.0,top,0.0
Q_DATA1,C85047,Diodes_SOT23_2N7002K,62.0,-42.0,top,180.0
Q_DATA2,C85047,Diodes_SOT23_2N7002K,87.0,-42.0,top,180.0
Q_DATA3,C85047,Diodes_SOT23_2N7002K,100.0,-42.0,top,180.0
Q_DATA4,C85047,Diodes_SOT23_2N7002K,122.5,-42.0,top,180.0
R_AGG_ILIM,1kΩ,R_0603_1608Metric,56.0,-98.0,top,0.0
R_AGG_OV_BOT,43.2kΩ,R_0603_1608Metric,56.0,-94.0,top,0.0
R_AGG_UV_MID,10kΩ,R_0603_1608Metric,52.0,-94.0,top,0.0
R_AGG_UV_TOP,150kΩ,R_0603_1608Metric,48.0,-94.0,top,0.0
R_BOOST0,10kΩ,R_0402_1005Metric,113.0,-70.0,top,0.0
R_BOOST1,10kΩ,R_0402_1005Metric,127.5,-62.0,top,0.0
R_CFG0,10kΩ,R_0402_1005Metric,105.0,-66.5,top,0.0
R_CFG1,10kΩ,R_0402_1005Metric,124.5,-62.0,top,0.0
R_CFG2,10kΩ,R_0402_1005Metric,38.0,-82.0,top,0.0
R_CTRL_RESET,10kΩ,R_0402_1005Metric,79.0,-77.0,top,0.0
R_DATA_CMD1,10kΩ,R_0402_1005Metric,108.0,-96.0,top,0.0
R_DATA_CMD2,10kΩ,R_0402_1005Metric,114.0,-96.0,top,0.0
R_DATA_CMD3,10kΩ,R_0402_1005Metric,124.0,-96.0,top,0.0
R_DATA_CMD4,10kΩ,R_0402_1005Metric,130.0,-96.0,top,0.0
R_DATA_OE1,10kΩ,R_0402_1005Metric,64.0,-38.5,top,0.0
R_DATA_OE2,10kΩ,R_0402_1005Metric,89.0,-38.5,top,0.0
R_DATA_OE3,10kΩ,R_0402_1005Metric,98.0,-38.5,top,0.0
R_DATA_OE4,10kΩ,R_0402_1005Metric,120.5,-38.5,top,0.0
R_DATA_OK1,10kΩ,R_0402_1005Metric,64.0,-45.5,top,0.0
R_DATA_OK2,10kΩ,R_0402_1005Metric,89.0,-45.5,top,0.0
R_DATA_OK3,10kΩ,R_0402_1005Metric,98.0,-45.5,top,0.0
