Designator,Val,Package,Mid X,Mid Y,Layer,Rotation
CE1,220uF,CP_Elec_6.3x7.7,50.0,-54.0,top,180.0
C_3V3,100nF,C_0603_1608Metric,22.9,-62.9,top,0.0
C_3V3A1,10uF,C_0805_2012Metric,40.0,-62.0,top,0.0
C_3V3A2,100nF,C_0603_1608Metric,44.0,-62.0,top,0.0
C_ADCV,1uF,C_0603_1608Metric,48.0,-70.0,top,0.0
C_ADCV2,100nF,C_0402_1005Metric,37.0,-70.0,top,0.0
C_AND1,100nF,C_0402_1005Metric,215.5,-59.6,top,0.0
C_AND2,100nF,C_0402_1005Metric,229.5,-59.6,top,0.0
C_AND3,100nF,C_0402_1005Metric,245.5,-59.6,top,0.0
C_COMP,100nF,C_0402_1005Metric,24.7,-83.9,top,0.0
C_DECD,100nF,C_0402_1005Metric,145.0,-60.0,top,0.0
C_DECU,100nF,C_0402_1005Metric,79.0,-60.0,top,0.0
C_DVDT,1nF,C_0402_1005Metric,57.0,-48.0,top,0.0
C_EXP,100nF,C_0402_1005Metric,170.0,-80.0,top,0.0
C_FAULTAND,100nF,C_0402_1005Metric,215.5,-66.6,top,0.0
C_FLT0,100nF,C_0402_1005Metric,56.2,-83.2,top,0.0
C_FLT1,100nF,C_0402_1005Metric,53.8,-83.2,top,0.0
C_FLT2,100nF,C_0402_1005Metric,53.8,-78.8,top,0.0
C_FLT3,100nF,C_0402_1005Metric,56.2,-78.8,top,0.0
C_FLT4,100nF,C_0402_1005Metric,58.0,-81.0,top,0.0
C_FLT5,100nF,C_0402_1005Metric,52.0,-81.0,top,0.0
C_FLT6,100nF,C_0402_1005Metric,58.8,-82.4,top,0.0
C_FLT7,100nF,C_0402_1005Metric,57.0,-84.5,top,0.0
C_IN1,10uF,C_0805_2012Metric,56.8,-41.7,top,0.0
C_IN2,100nF,C_0603_1608Metric,53.0,-43.0,top,0.0
C_KR,10uF,C_0805_2012Metric,240.6,-75.4,top,0.0
C_LATCHA,100nF,C_0402_1005Metric,228.3,-66.0,top,0.0
C_LATCHB,100nF,C_0402_1005Metric,244.3,-66.0,top,0.0
C_LDOIN,10uF,C_0805_2012Metric,19.0,-63.2,top,0.0
C_LDOOUT,22uF,C_0805_2012Metric,28.5,-58.0,top,0.0
C_MR,100nF,C_0402_1005Metric,191.5,-80.6,top,0.0
C_OENAND,100nF,C_0402_1005Metric,214.3,-73.0,top,0.0
C_OS,1uF,C_0603_1608Metric,180.5,-64.0,top,0.0
C_OSV,100nF,C_0402_1005Metric,178.5,-58.4,top,0.0
C_SCHM,100nF,C_0402_1005Metric,237.0,-48.0,top,0.0
C_SR1,100nF,C_0402_1005Metric,105.0,-72.0,top,0.0
C_SR2,100nF,C_0402_1005Metric,147.0,-72.0,top,0.0
C_SWA,1uF,C_0603_1608Metric,30.5,-91.0,top,0.0
C_SWB,1uF,C_0603_1608Metric,52.5,-91.0,top,0.0
C_SWRHA,1uF,C_0603_1608Metric,206.5,-91.0,top,0.0
C_SWRHE,1uF,C_0603_1608Metric,230.5,-91.0,top,0.0
C_TCAV,100nF,C_0402_1005Metric,62.7,-74.9,top,0.0
C_TCD,100nF,C_0402_1005Metric,61.3,-67.1,top,0.0
C_TCDV,100nF,C_0402_1005Metric,59.8,-74.9,top,0.0
C_TCNA,10nF,C_0402_1005Metric,64.2,-67.1,top,0.0
C_TCPA,10nF,C_0402_1005Metric,67.5,-71.0,top,0.0
C_ULNA,100nF,C_0603_1608Metric,99.3,-54.4,top,0.0
C_ULNB,100nF,C_0603_1608Metric,224.0,-47.0,top,0.0
C_WD,100nF,C_0402_1005Metric,188.5,-80.6,top,0.0
D_DOOR,C5158048,D_SOD-323,255.8,-75.9,top,0.0
D_ESD_IN,C5158048,D_SOD-323,33.0,-43.0,top,0.0
D_ESTOP,C5158048,D_SOD-323,255.8,-63.9,top,0.0
D_LCCLK,C5158048,D_SOD-323,187.0,-90.0,top,0.0
D_LCDAT,C5158048,D_SOD-323,191.0,-90.0,top,0.0
D_REVCLAMP,C8678,D_SMA,40.0,-52.0,top,0.0
D_TVS,C113974,D_SMB,63.0,-56.0,top,0.0
F1,C89650,Fuse_1812_4532Metric,40.0,-46.0,top,0.0
FB1,C1017,L_0805_2012Metric,33.0,-58.0,top,0.0
J_CONTACTOR,C474892,TerminalBlock_KF350_2P,261.0,-88.0,top,90.0
J_DOOR,C189896,JST_GH_SM05B-GHS-TB_1x05-1MP_P1.25mm_Horizontal,261.0,-74.0,top,270.0
J_ESTOP,C189896,JST_GH_SM05B-GHS-TB_1x05-1MP_P1.25mm_Horizontal,261.0,-62.0,top,270.0
J_KEY_MATRIX,C2683602,JST_GH_SM10B-GHS-TB_1x10-1MP_P1.25mm_Horizontal,16.0,-20.0,top,90.0
J_LOADCELL,C157991,JST_XH_B5B-XH-A_1x05_P2.50mm_Vertical,182.0,-97.0,top,0.0
J_MODE,C189896,JST_GH_SM05B-GHS-TB_1x05-1MP_P1.25mm_Horizontal,261.0,-50.0,top,270.0
J_PI,C35165,PinSocket_2x20_P2.54mm_Vertical,98.0,-95.0,top,90.0
J_PWR,C587657,Molex_Micro-Fit_3.0_43650-0224_1x02-1MP_P3.00mm_Vertical,22.0,-48.0,top,0.0
J_RH_AMBIENT,C189896,JST_GH_SM05B-GHS-TB_1x05-1MP_P1.25mm_Horizontal,206.0,-97.0,top,180.0
J_RH_EXHAUST,C189896,JST_GH_SM05B-GHS-TB_1x05-1MP_P1.25mm_Horizontal,232.0,-97.0,top,180.0
J_TC,PCC-SMP-K,Omega_PCC-SMP-K_TypeK_PCpin,74.0,-96.0,top,0.0
J_THERM_A,C265111,JST_GH_SM08B-GHS-TB_1x08-1MP_P1.25mm_Horizontal,32.0,-97.0,top,180.0
J_THERM_B,C265111,JST_GH_SM08B-GHS-TB_1x08-1MP_P1.25mm_Horizontal,54.0,-97.0,top,180.0
K_D1,DIP05-1A72-12L,Relay_StandexDIP_1A_pinout12,148.0,-34.0,top,90.0
K_D2,DIP05-1A72-12L,Relay_StandexDIP_1A_pinout12,168.0,-34.0,top,90.0
K_D3,DIP05-1A72-12L,Relay_StandexDIP_1A_pinout12,188.0,-34.0,top,90.0
K_D4,DIP05-1A72-12L,Relay_StandexDIP_1A_pinout12,208.0,-34.0,top,90.0
K_PRESS,DIP05-1A72-12L,Relay_StandexDIP_1A_pinout12,228.0,-34.0,top,90.0
K_STOP,DIP05-1A72-12L,Relay_StandexDIP_1A_pinout12,248.0,-34.0,top,90.0
K_U1,DIP05-1A72-12L,Relay_StandexDIP_1A_pinout12,28.0,-34.0,top,90.0
K_U2,DIP05-1A72-12L,Relay_StandexDIP_1A_pinout12,48.0,-34.0,top,90.0
K_U3,DIP05-1A72-12L,Relay_StandexDIP_1A_pinout12,68.0,-34.0,top,90.0
K_U4,DIP05-1A72-12L,Relay_StandexDIP_1A_pinout12,88.0,-34.0,top,90.0
K_U5,DIP05-1A72-12L,Relay_StandexDIP_1A_pinout12,108.0,-34.0,top,90.0
K_U6,DIP05-1A72-12L,Relay_StandexDIP_1A_pinout12,128.0,-34.0,top,90.0
Q_COIL,C15127,SOT-23,240.0,-72.0,top,270.0
Q_COILDRV,C8545,SOT-23,228.0,-72.0,top,270.0
Q_REV,C15127,SOT-23,49.0,-46.0,top,90.0
Q_SWA,C15127,SOT-23,30.0,-88.0,top,270.0
Q_SWB,C15127,SOT-23,52.0,-88.0,top,270.0
Q_SWDRVA,C8545,SOT-23,30.7,-84.1,top,270.0
Q_SWDRVB,C8545,SOT-23,56.5,-88.0,top,270.0
Q_SWDRVRHA,C8545,SOT-23,205.3,-84.1,top,270.0
Q_SWDRVRHE,C8545,SOT-23,229.3,-84.1,top,270.0
Q_SWRHA,C15127,SOT-23,206.0,-88.0,top,270.0
Q_SWRHE,C15127,SOT-23,230.0,-88.0,top,270.0
R_BID0,10kΩ,R_0402_1005Metric,158.0,-80.0,top,0.0
R_BID1,10kΩ,R_0402_1005Metric,170.1,-82.2,top,0.0
R_COILENPD,100kΩ,R_0402_1005Metric,229.5,-74.6,top,0.0
R_DECDPD,100kΩ,R_0402_1005Metric,135.0,-60.0,top,0.0
R_DECUPD,100kΩ,R_0402_1005Metric,69.0,-60.0,top,0.0
R_DOORPU,10kΩ,R_0402_1005Metric,256.5,-74.0,top,0.0
R_ESTOPPD,10kΩ,R_0402_1005Metric,256.5,-62.0,top,0.0
R_EXPRST,10kΩ,R_0402_1005Metric,154.0,-82.0,top,0.0
